Analysis of stability, coordination, and symmetry during steady-state walking




,lambdaS,,,,,,
,held,,norm,,active,,
,sym,asym,sym,asym,sym,asym,
,lambdaS_he_sy,lambdaS_he_as,lambdaS_nr_sy,lambdaS_nr_as,lambdaS_ac_sy,lambdaS_ac_as,
1.0,0.5532955902376768,0.6734143207157928,0.512692526666351,0.6383442665363116,0.4664015873919452,0.5408616906888901
2.0,0.549060936306299,0.5170927637685923,0.5577250564402376,0.5384494073570913,0.4534920268293947,0.559535398195573
3.0,0.5081471318091868,0.535501350471074,0.46678233152273746,0.48884502523195544,0.4716855434182037,0.5147430304334905
4.0,0.465023622714658,0.5773025630350397,0.4734992856795944,0.5027358472778924,0.4823151921187485,0.4762648159177896
5.0,0.5176164102514103,0.6938903359488394,0.5203271134624476,0.6005114924011768,0.42780153207164223,0.45261972273225126
6.0,0.53648663024686,0.6725617415116912,0.5341404884449699,0.666296450136817,0.5416831032289371,0.49713050308302426
7.0,0.4976851965985696,0.6269336231225693,0.5244302012753138,0.5286790212976286,0.5014455216664443,0.521475563997461
8.0,0.5296064761084316,0.591939028671553,0.5322789921137633,0.5830580530869843,0.4515701380094307,0.44975883091322655
9.0,0.568799980143774,0.5499277083603265,0.514272272764634,0.5639300151691188,0.5147545204594071,0.48694853916509134
10.0,0.5298575472318273,0.64616038468881,0.5627642178320613,0.5541825949708042,0.503376543710943,0.511716897475502
11.0,0.5417168973115252,0.5690370288885651,0.4813973669985933,0.5178585761987984,0.4699414045829465,0.47360415318690335
12.0,0.5083936903919463,0.5344151371935165,0.5222303202654619,0.5239350718804167,0.44950744430303957,0.5113998145112024
13.0,0.5504501436891484,0.5948998419580723,0.5321341761259238,0.6318408735955059,0.5768225986565819,0.5550084986578377
14.0,0.5489136742331135,0.5404575749834793,0.4722725492261524,0.5239237475237584,0.44845239818371874,0.5088898559697256
15.0,0.4485039261765338,0.516301731400655,0.4931259578033755,0.5743405110384736,0.5418935900785212,0.5092097600402162




,left_steplavg,,,,,,
,held,,norm,,active,,
,sym,asym,sym,asym,sym,asym,
,left_steplavg_he_sy,left_steplavg_he_as,left_steplavg_nr_sy,left_steplavg_nr_as,left_steplavg_ac_sy,left_steplavg_ac_as,
1.0,0.6559091686965925,0.6139559167907354,0.6334783838854894,0.6089489359988106,0.7174148308852364,0.6844903505889194
2.0,0.5968767443819653,0.5397691468113944,0.6145941091908345,0.5449844969548879,0.6607105182749884,0.5026427993225672
3.0,0.6441912650588956,0.5688556291139314,0.6551884826923171,0.5576918563909002,0.7544118990500769,0.6352428263567743
4.0,0.6277714975296502,0.5539588059035556,0.6147518420030196,0.5457693339340273,0.6793424726005585,0.5991140522748704
5.0,0.6653884223529268,0.5951940311136696,0.6672455608844756,0.565996764395386,0.6743362024662986,0.6024151293625905
6.0,0.6304316259329278,0.5682380770927383,0.6462461038950885,0.5743045449919172,0.7399339388050733,0.6648246595074261
7.0,0.5892423127851784,0.49420507098947264,0.5891330801305315,0.5398517209054934,0.6806240836306225,0.5921083256271148
8.0,0.6227540317981957,0.5383481067229833,0.6370653672350772,0.5555707950535272,0.6565017774464589,0.5927939525672367
9.0,0.5399026918505867,0.4308284685204899,0.5731050569386705,0.4508973223917068,0.6432209589178599,0.5535779482315453
10.0,0.6038688651389543,0.5241468553410636,0.5968632070318103,0.5539295889177022,0.6556508569253814,0.561042509495266
11.0,0.6347118762986996,0.5504993661646804,0.6174448568906096,0.5553870674920458,0.6913337591858139,0.6215730810827677
12.0,0.6930483177540795,0.5905503984339652,0.6848250176225387,0.5711899552364198,0.699621973103947,0.6150749895780807
13.0,0.6309574440594701,0.5423488652706143,0.6023140236498815,0.5583087771145568,0.6629109124106074,0.6422824661788485
14.0,0.6871365490886903,0.5881694416772751,0.6865969994711499,0.5379240797057981,0.7378669171106248,0.5789510181025853
15.0,0.6240752806266143,0.4953818811026829,0.6142093269124858,0.5525740417885401,0.7322387721803454,0.645671735642448




,left_steplstd,,,,,,
,held,,norm,,active,,
,sym,asym,sym,asym,sym,asym,
,left_steplstd_he_sy,left_steplstd_he_as,left_steplstd_nr_sy,left_steplstd_nr_as,left_steplstd_ac_sy,left_steplstd_ac_as,
1.0,0.027323693368930712,0.025930105436712828,0.019247031864132902,0.0317354781279404,0.029855831826966012,0.03359193915821749
2.0,0.014690025989160162,0.014949850318103622,0.014435993307374438,0.01730912617692602,0.017088562683203374,0.019449989887630855
3.0,0.01987650463564945,0.027483712207880224,0.01766962547340241,0.023425683940028995,0.030542368100062875,0.060039475003921865
4.0,0.0161886196478243,0.013640673796922421,0.013275026689849236,0.013087093334806428,0.029213159898147278,0.02696732815878217
5.0,0.01735807994633956,0.028736595111741908,0.016517402685536427,0.04022472131389302,0.017117500708934,0.021963739993536405
6.0,0.019117206683655137,0.023841816060438753,0.01834636681615391,0.02533041248163397,0.02076034469637342,0.028091963679961262
7.0,0.017321805198297277,0.026382364035564574,0.01568662942501812,0.01945131597348025,0.022573556100107136,0.021935550214808093
8.0,0.017528982985408108,0.01596993772453696,0.014006938859224086,0.013702759524436543,0.021708341147193402,0.021393341721598996
9.0,0.020867537656673377,0.028198478957644782,0.02348036108118778,0.02860716070358314,0.0234635815266264,0.02742435396241723
10.0,0.011234379209774529,0.01556452799692347,0.012640323179774886,0.0128290116264016,0.018820734490031476,0.018418587682715912
11.0,0.016844887902211683,0.04253689423052834,0.015070139729562254,0.029602337493968015,0.01721222449255274,0.01781521372425886
12.0,0.017655614387037197,0.016232959343895553,0.01919049552199242,0.020638407982255004,0.024507274422371106,0.022377608446664737
13.0,0.020015555935434876,0.02909468275601374,0.02018852667345796,0.10395167287726803,0.03369705469470237,0.03200775870256211
14.0,0.016666121580814215,0.020533559522977834,0.014242817298999873,0.029355145352434886,0.024346286509063977,0.02138168360788469
